image_file,image_index,true_label,model,predicted_label,correct,confidence,true_label_score,confidence_gap,top1,top2,top3,prob_Center,prob_Loc,prob_Edge_Ring,prob_Edge_Loc,prob_Scratch,prob_Random,prob_Donut,prob_Near_full
158_Near-full.png,158,Near-full,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9998,1.0,0.9977,0.1616,0.9758,1.0,1.0
159_Near-full.png,159,Near-full,Best CNN + Aug,Edge-Loc,False,0.7088,0.1436,0.5652,Edge-Loc(0.709),Near-full(0.144),Donut(0.109),0.0005,0.0329,0.0,0.7088,0.0,0.0026,0.1093,0.1436
159_Near-full.png,159,Near-full,Best CNN,Edge-Loc,False,0.5721,0.0207,0.5514,Edge-Loc(0.572),Donut(0.388),Near-full(0.021),0.0043,0.0064,0.0,0.5721,0.0,0.0082,0.3879,0.0207
159_Near-full.png,159,Near-full,Fullstack,Near-full,True,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159_Near-full.png,159,Near-full,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9997,1.0,0.9971,0.1091,0.9771,1.0,1.0
15_Center.png,15,Center,Best CNN + Aug,Edge-Loc,False,0.4135,0.0001,0.4134,Edge-Loc(0.413),Near-full(0.252),Donut(0.172),0.0001,0.106,0.0003,0.4135,0.0,0.002,0.1719,0.2516
15_Center.png,15,Center,Best CNN,Near-full,False,0.6523,0.0,0.6523,Near-full(0.652),Donut(0.254),Edge-Loc(0.069),0.0,0.01,0.0,0.0692,0.0,0.0,0.2543,0.6523
15_Center.png,15,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Center.png,15,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9998,0.9988,1.0,1.0
16_Center.png,16,Center,Best CNN + Aug,Near-full,False,0.6869,0.0,0.6869,Near-full(0.687),Edge-Loc(0.201),Donut(0.077),0.0,0.0281,0.0001,0.2012,0.0,0.0001,0.0773,0.6869
16_Center.png,16,Center,Best CNN,Near-full,False,0.5678,0.0,0.5678,Near-full(0.568),Edge-Loc(0.281),Loc(0.078),0.0,0.0781,0.0001,0.2807,0.0,0.0002,0.0545,0.5678
16_Center.png,16,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16_Center.png,16,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9836,0.9997,1.0,1.0
17_Center.png,17,Center,Best CNN + Aug,Near-full,False,0.8146,0.0,0.8146,Near-full(0.815),Edge-Loc(0.095),Donut(0.064),0.0,0.0238,0.0,0.0948,0.0,0.0,0.0643,0.8146
17_Center.png,17,Center,Best CNN,Near-full,False,0.9801,0.0,0.9801,Near-full(0.980),Edge-Loc(0.009),Donut(0.008),0.0,0.0018,0.0,0.0086,0.0,0.0,0.0079,0.9801
17_Center.png,17,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_Center.png,17,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9885,0.9984,1.0,1.0
18_Center.png,18,Center,Best CNN + Aug,Near-full,False,0.7856,0.0,0.7856,Near-full(0.786),Edge-Loc(0.109),Donut(0.077),0.0,0.0241,0.0,0.1092,0.0,0.0,0.0775,0.7856
18_Center.png,18,Center,Best CNN,Near-full,False,0.8977,0.0,0.8977,Near-full(0.898),Donut(0.048),Edge-Loc(0.040),0.0,0.0047,0.0,0.04,0.0,0.0,0.0477,0.8977
18_Center.png,18,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_Center.png,18,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.8028,0.9996,1.0,1.0
19_Center.png,19,Center,Best CNN + Aug,Near-full,False,0.5008,0.0,0.5008,Near-full(0.501),Edge-Loc(0.299),Donut(0.143),0.0,0.0421,0.0001,0.2988,0.0,0.0003,0.1434,0.5008
19_Center.png,19,Center,Best CNN,Near-full,False,0.946,0.0,0.946,Near-full(0.946),Donut(0.024),Loc(0.019),0.0,0.0189,0.0,0.0109,0.0,0.0,0.0236,0.946
19_Center.png,19,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_Center.png,19,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9997,1.0,1.0
1_Center.png,1,Center,Best CNN + Aug,Near-full,False,0.8619,0.0,0.8619,Near-full(0.862),Edge-Loc(0.067),Donut(0.047),0.0,0.0206,0.0001,0.0666,0.0,0.0,0.047,0.8619
1_Center.png,1,Center,Best CNN,Near-full,False,0.9367,0.0,0.9367,Near-full(0.937),Edge-Loc(0.030),Donut(0.026),0.0,0.0064,0.0,0.03,0.0,0.0,0.0262,0.9367
1_Center.png,1,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_Center.png,1,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
20_Donut.png,20,Donut,Best CNN + Aug,Edge-Loc,False,0.6967,0.1548,0.5419,Edge-Loc(0.697),Donut(0.155),Near-full(0.082),0.0032,0.0347,0.0001,0.6967,0.0001,0.0163,0.1548,0.0815
20_Donut.png,20,Donut,Best CNN,Donut,True,0.57,0.57,-0.0,Donut(0.570),Edge-Loc(0.380),Near-full(0.046),0.0012,0.0018,0.0,0.3798,0.0,0.0002,0.57,0.0463
20_Donut.png,20,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_Donut.png,20,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9995,1.0,1.0
21_Donut.png,21,Donut,Best CNN + Aug,Donut,True,0.4424,0.4424,0.0,Donut(0.442),Edge-Loc(0.365),Near-full(0.163),0.0002,0.0197,0.0001,0.3646,0.0,0.0014,0.4424,0.1629
21_Donut.png,21,Donut,Best CNN,Donut,True,0.6838,0.6838,0.0,Donut(0.684),Near-full(0.256),Edge-Loc(0.058),0.0,0.0006,0.0,0.0584,0.0,0.0,0.6838,0.2564
21_Donut.png,21,Donut,Fullstack,Edge-Loc,False,0.0004,0.0,0.0004,Edge-Loc(0.000),Center(0.000),Scratch(0.000),0.0001,0.0,0.0,0.0004,0.0001,0.0,0.0,0.0
21_Donut.png,21,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22_Donut.png,22,Donut,Best CNN + Aug,Edge-Loc,False,0.9697,0.0269,0.9428,Edge-Loc(0.970),Donut(0.027),Center(0.002),0.0016,0.0004,0.0,0.9697,0.0,0.0005,0.0269,0.0008
22_Donut.png,22,Donut,Best CNN,Edge-Loc,False,0.9975,0.0019,0.9956,Edge-Loc(0.998),Donut(0.002),Center(0.000),0.0004,0.0,0.0,0.9975,0.0,0.0,0.0019,0.0002
22_Donut.png,22,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_Donut.png,22,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9893,0.996,1.0,1.0
23_Donut.png,23,Donut,Best CNN + Aug,Edge-Loc,False,0.9081,0.0756,0.8325,Edge-Loc(0.908),Donut(0.076),Near-full(0.006),0.0025,0.0019,0.0,0.9081,0.0,0.0024,0.0756,0.006
23_Donut.png,23,Donut,Best CNN,Edge-Loc,False,0.8968,0.0988,0.798,Edge-Loc(0.897),Donut(0.099),Center(0.004),0.0038,0.0,0.0,0.8968,0.0,0.0,0.0988,0.0002
23_Donut.png,23,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_Donut.png,23,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24_Donut.png,24,Donut,Best CNN + Aug,Donut,True,0.5059,0.5059,0.0,Donut(0.506),Edge-Loc(0.436),Random(0.025),0.0064,0.0084,0.0,0.4361,0.0,0.0248,0.5059,0.0179
24_Donut.png,24,Donut,Best CNN,Donut,True,0.5541,0.5541,0.0,Donut(0.554),Edge-Loc(0.334),Center(0.057),0.0574,0.0046,0.0,0.3339,0.0,0.0077,0.5541,0.0421
24_Donut.png,24,Donut,Fullstack,Edge-Loc,False,0.8782,0.085,0.7932,Edge-Loc(0.878),Scratch(0.423),Center(0.157),0.1568,0.0663,0.0032,0.8782,0.4234,0.0465,0.085,0.0058
24_Donut.png,24,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25_Donut.png,25,Donut,Best CNN + Aug,Near-full,False,0.6237,0.156,0.4677,Near-full(0.624),Edge-Loc(0.204),Donut(0.156),0.0,0.0154,0.0,0.2045,0.0,0.0001,0.156,0.6237
25_Donut.png,25,Donut,Best CNN,Donut,True,0.6391,0.6391,0.0,Donut(0.639),Edge-Loc(0.233),Near-full(0.126),0.0003,0.0024,0.0,0.2326,0.0,0.0,0.6391,0.1255
25_Donut.png,25,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_Donut.png,25,Donut,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9863,1.0,0.9993,0.0095,0.9937,1.0,1.0
26_Donut.png,26,Donut,Best CNN + Aug,Near-full,False,0.4501,0.1951,0.255,Near-full(0.450),Edge-Loc(0.329),Donut(0.195),0.0001,0.0215,0.0,0.329,0.0,0.0002,0.1951,0.4501
26_Donut.png,26,Donut,Best CNN,Donut,True,0.7233,0.7233,0.0,Donut(0.723),Edge-Loc(0.174),Near-full(0.100),0.0007,0.0004,0.0,0.1737,0.0,0.0,0.7233,0.1003
26_Donut.png,26,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_Donut.png,26,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9984,0.9984,1.0,1.0
27_Donut.png,27,Donut,Best CNN + Aug,Edge-Loc,False,0.7714,0.131,0.6404,Edge-Loc(0.771),Donut(0.131),Near-full(0.061),0.0045,0.0144,0.0,0.7714,0.0,0.0145,0.131,0.0609
27_Donut.png,27,Donut,Best CNN,Edge-Loc,False,0.4496,0.4355,0.0141,Edge-Loc(0.450),Donut(0.435),Near-full(0.057),0.0364,0.0126,0.0,0.4496,0.0,0.0083,0.4355,0.0572
27_Donut.png,27,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27_Donut.png,27,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
28_Donut.png,28,Donut,Best CNN + Aug,Edge-Loc,False,0.4287,0.1509,0.2778,Edge-Loc(0.429),Near-full(0.398),Donut(0.151),0.0002,0.0204,0.0,0.4287,0.0,0.0007,0.1509,0.3984
28_Donut.png,28,Donut,Best CNN,Donut,True,0.4592,0.4592,-0.0,Donut(0.459),Edge-Loc(0.306),Near-full(0.231),0.0008,0.0031,0.0,0.3056,0.0,0.0001,0.4592,0.2311
28_Donut.png,28,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28_Donut.png,28,Donut,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9997,1.0,0.997,0.1232,0.9819,1.0,1.0
29_Donut.png,29,Donut,Best CNN + Aug,Near-full,False,0.4065,0.1561,0.2504,Near-full(0.406),Edge-Loc(0.359),Donut(0.156),0.0005,0.0695,0.0003,0.3592,0.0,0.003,0.1561,0.4065
29_Donut.png,29,Donut,Best CNN,Donut,True,0.4345,0.4345,0.0,Donut(0.434),Near-full(0.345),Edge-Loc(0.204),0.0001,0.0161,0.0,0.2038,0.0,0.0004,0.4345,0.3446
29_Donut.png,29,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29_Donut.png,29,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9923,0.9987,1.0,1.0
2_Center.png,2,Center,Best CNN + Aug,Near-full,False,0.5624,0.0,0.5624,Near-full(0.562),Edge-Loc(0.269),Donut(0.138),0.0,0.0247,0.0,0.2686,0.0,0.0,0.1376,0.5624
2_Center.png,2,Center,Best CNN,Near-full,False,0.5881,0.0,0.5881,Near-full(0.588),Edge-Loc(0.257),Donut(0.132),0.0,0.0137,0.0,0.2569,0.0,0.0,0.1316,0.5881
2_Center.png,2,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_Center.png,2,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9998,0.9993,1.0,1.0
30_Donut.png,30,Donut,Best CNN + Aug,Edge-Loc,False,0.7273,0.1658,0.5615,Edge-Loc(0.727),Donut(0.166),Near-full(0.045),0.0034,0.0323,0.0001,0.7273,0.0,0.0226,0.1658,0.0446
30_Donut.png,30,Donut,Best CNN,Donut,True,0.7665,0.7665,0.0,Donut(0.766),Edge-Loc(0.205),Near-full(0.026),0.0006,0.0006,0.0,0.2054,0.0,0.0005,0.7665,0.0261
30_Donut.png,30,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30_Donut.png,30,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.999,1.0,1.0
31_Donut.png,31,Donut,Best CNN + Aug,Edge-Loc,False,0.588,0.2386,0.3494,Edge-Loc(0.588),Donut(0.239),Near-full(0.095),0.0019,0.0303,0.0001,0.588,0.0,0.0144,0.2386,0.0945
31_Donut.png,31,Donut,Best CNN,Donut,True,0.7121,0.7121,0.0,Donut(0.712),Edge-Loc(0.167),Near-full(0.107),0.0022,0.0051,0.0,0.1665,0.0,0.0006,0.7121,0.1071
31_Donut.png,31,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31_Donut.png,31,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32_Donut.png,32,Donut,Best CNN + Aug,Edge-Loc,False,0.3906,0.2123,0.1783,Edge-Loc(0.391),Near-full(0.354),Donut(0.212),0.0005,0.0365,0.0001,0.3906,0.0,0.0016,0.2123,0.3542
32_Donut.png,32,Donut,Best CNN,Donut,True,0.4729,0.4729,-0.0,Donut(0.473),Near-full(0.343),Edge-Loc(0.160),0.0001,0.0227,0.0,0.1597,0.0,0.0001,0.4729,0.3433
32_Donut.png,32,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32_Donut.png,32,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9997,1.0,1.0
33_Donut.png,33,Donut,Best CNN + Aug,Edge-Loc,False,0.576,0.2084,0.3676,Edge-Loc(0.576),Donut(0.208),Near-full(0.114),0.0082,0.0379,0.0002,0.576,0.0002,0.0425,0.2084,0.1144
33_Donut.png,33,Donut,Best CNN,Edge-Loc,False,0.4263,0.4131,0.0132,Edge-Loc(0.426),Donut(0.413),Near-full(0.143),0.0068,0.0074,0.0,0.4263,0.0,0.0015,0.4131,0.1433
33_Donut.png,33,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33_Donut.png,33,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
34_Donut.png,34,Donut,Best CNN + Aug,Edge-Loc,False,0.4862,0.1534,0.3328,Edge-Loc(0.486),Near-full(0.328),Donut(0.153),0.0003,0.0282,0.0,0.4862,0.0,0.0007,0.1534,0.3279
34_Donut.png,34,Donut,Best CNN,Near-full,False,0.4145,0.2352,0.1793,Near-full(0.414),Edge-Loc(0.343),Donut(0.235),0.0003,0.0066,0.0,0.3427,0.0,0.0001,0.2352,0.4145
34_Donut.png,34,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34_Donut.png,34,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
35_Donut.png,35,Donut,Best CNN + Aug,Edge-Loc,False,0.7675,0.1485,0.619,Edge-Loc(0.767),Donut(0.148),Near-full(0.045),0.0038,0.0187,0.0001,0.7675,0.0,0.0116,0.1485,0.0454
35_Donut.png,35,Donut,Best CNN,Donut,True,0.812,0.812,0.0,Donut(0.812),Edge-Loc(0.168),Near-full(0.016),0.0009,0.0023,0.0,0.1676,0.0,0.0003,0.812,0.0163
35_Donut.png,35,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35_Donut.png,35,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
36_Donut.png,36,Donut,Best CNN + Aug,Edge-Loc,False,0.7503,0.1633,0.587,Edge-Loc(0.750),Donut(0.163),Near-full(0.054),0.0019,0.022,0.0,0.7503,0.0,0.0066,0.1633,0.0543
36_Donut.png,36,Donut,Best CNN,Donut,True,0.7431,0.7431,0.0,Donut(0.743),Edge-Loc(0.244),Near-full(0.009),0.0016,0.0011,0.0,0.2445,0.0,0.0001,0.7431,0.0092
36_Donut.png,36,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36_Donut.png,36,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9996,1.0,1.0
37_Donut.png,37,Donut,Best CNN + Aug,Edge-Loc,False,0.966,0.0322,0.9338,Edge-Loc(0.966),Donut(0.032),Near-full(0.001),0.0004,0.0003,0.0,0.966,0.0,0.0002,0.0322,0.0006
37_Donut.png,37,Donut,Best CNN,Edge-Loc,False,0.997,0.0029,0.9941,Edge-Loc(0.997),Donut(0.003),Center(0.000),0.0,0.0,0.0,0.997,0.0,0.0,0.0029,0.0
37_Donut.png,37,Donut,Fullstack,Random,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37_Donut.png,37,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38_Donut.png,38,Donut,Best CNN + Aug,Edge-Loc,False,0.4023,0.3169,0.0854,Edge-Loc(0.402),Donut(0.317),Near-full(0.148),0.0109,0.0703,0.0011,0.4023,0.0001,0.0487,0.3169,0.1479
38_Donut.png,38,Donut,Best CNN,Donut,True,0.5208,0.5208,0.0,Donut(0.521),Edge-Loc(0.272),Near-full(0.121),0.0677,0.0096,0.0,0.2723,0.0,0.0071,0.5208,0.1215
38_Donut.png,38,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38_Donut.png,38,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9995,1.0,1.0
39_Donut.png,39,Donut,Best CNN + Aug,Edge-Loc,False,0.5881,0.157,0.4311,Edge-Loc(0.588),Donut(0.157),Near-full(0.135),0.0014,0.0927,0.0004,0.5881,0.0,0.0153,0.157,0.1347
39_Donut.png,39,Donut,Best CNN,Edge-Loc,False,0.6073,0.3396,0.2677,Edge-Loc(0.607),Donut(0.340),Near-full(0.045),0.0009,0.0056,0.0,0.6073,0.0,0.0008,0.3396,0.0451
39_Donut.png,39,Donut,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39_Donut.png,39,Donut,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
3_Center.png,3,Center,Best CNN + Aug,Edge-Loc,False,0.8589,0.0004,0.8585,Edge-Loc(0.859),Donut(0.071),Loc(0.027),0.0004,0.0268,0.0,0.8589,0.0,0.0099,0.0707,0.0159
3_Center.png,3,Center,Best CNN,Edge-Loc,False,0.5638,0.0004,0.5634,Edge-Loc(0.564),Donut(0.382),Near-full(0.045),0.0004,0.0056,0.0,0.5638,0.0,0.0003,0.3823,0.0455
3_Center.png,3,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3_Center.png,3,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9795,0.9896,1.0,1.0
40_Edge-Loc.png,40,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.5869,0.5869,0.0,Edge-Loc(0.587),Near-full(0.185),Donut(0.160),0.0005,0.0561,0.0001,0.5869,0.0,0.0044,0.1598,0.1851
40_Edge-Loc.png,40,Edge-Loc,Best CNN,Donut,False,0.349,0.2896,0.0594,Donut(0.349),Near-full(0.338),Edge-Loc(0.290),0.0,0.0237,0.0,0.2896,0.0,0.0,0.349,0.3376
40_Edge-Loc.png,40,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40_Edge-Loc.png,40,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9997,0.9994,1.0,1.0
41_Edge-Loc.png,41,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.4798,0.4798,-0.0,Edge-Loc(0.480),Donut(0.263),Near-full(0.120),0.0005,0.1149,0.0004,0.4798,0.0,0.009,0.2626,0.12
41_Edge-Loc.png,41,Edge-Loc,Best CNN,Donut,False,0.5241,0.2633,0.2608,Donut(0.524),Edge-Loc(0.263),Near-full(0.180),0.0,0.0322,0.0,0.2633,0.0,0.0,0.5241,0.1802
41_Edge-Loc.png,41,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41_Edge-Loc.png,41,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42_Edge-Loc.png,42,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.3529,0.3529,-0.0,Edge-Loc(0.353),Near-full(0.266),Donut(0.253),0.0003,0.1198,0.0003,0.3529,0.0,0.003,0.2533,0.2663
42_Edge-Loc.png,42,Edge-Loc,Best CNN,Near-full,False,0.6079,0.2883,0.3196,Near-full(0.608),Edge-Loc(0.288),Donut(0.069),0.0,0.0343,0.0,0.2883,0.0,0.0,0.0693,0.6079
42_Edge-Loc.png,42,Edge-Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42_Edge-Loc.png,42,Edge-Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0
43_Edge-Loc.png,43,Edge-Loc,Best CNN + Aug,Edge-Loc,True,0.775,0.775,0.0,Edge-Loc(0.775),Donut(0.114),Loc(0.058),0.0006,0.058,0.0001,0.775,0.0,0.0155,0.1141,0.031
43_Edge-Loc.png,43,Edge-Loc,Best CNN,Edge-Loc,True,0.8679,0.8679,0.0,Edge-Loc(0.868),Donut(0.118),Near-full(0.008),0.0002,0.0055,0.0,0.8679,0.0,0.0002,0.1183,0.0078
